Date,ST-OM,ST-HM,ST-LM,ST-CM,ST-AM,ST-VM,ST-VS,MA-GP,MA-IF,MA-UR,MA-FF,MA-CS,MA-IP,MA-M2,MA-MR,MA-TR,MA-NP,MA-HS,MA-RS,MA-PC,MA-PP,MA-TB,MA-CP,MA-GD,MA-ER,MA-GI,MA-PS,MA-CC,MA-RI,MA-CU,MA-IE,DT-DT,MI-SP,MI-NS,EV-ANAT-B,EV-ANAT-P,EV-ANAT-E,EV-SAOU-B,EV-SAOU-P,EV-SAOU-E,EV-HPVAAP-B,EV-HPVAAP-P,EV-HPVAAP-E,EV-H1PA-B,EV-H1PA-P,EV-H1PA-E,EV-MEOU-B,EV-MEOU-P,EV-MEOU-E,EV-EBOU-B,EV-EBOU-P,EV-EBOU-E,EV-ZIVIOU-B,EV-ZIVIOU-P,EV-ZIVIOU-E,EV-CACETHAP-B,EV-CACETHAP-P,EV-CACETHAP-E,EV-COPA-B,EV-COPA-P,EV-COPA-E,EV-MAVACA-B,EV-MAVACA-P,EV-MAVACA-E,EV-COVA-B,EV-COVA-P,EV-COVA-E,EV-LOCORE-B,EV-LOCORE-P,EV-LOCORE-E
2006-03-03,36.02207933366299,36.44353626668453,35.75599879026413,35.98970367014408,24.12999552488327,5594680.5625,89514889.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6768.2,6.24,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.2028,2709.74,3.3,2385.80789,11747.5,80.6663,2.61,2006-03-03,1287.22998046875,2302.60009765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-06,36.0481029599905,36.28517818450928,35.64103826880455,35.891921043395996,24.06913335621357,5029121.6875,80465947.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6765.7,6.24,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.2002,2709.74,3.3,2385.80789,11747.5,80.6663,2.6,2006-03-06,1278.260009765625,2286.030029296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-07,35.80185389518738,36.07609689235687,35.388328328728676,35.65670156478882,23.817210853099823,4874088.9375,77985423.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6765.7,6.24,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.1888,2709.74,3.3,2385.80789,11747.5,80.6663,2.58,2006-03-07,1275.8800048828125,2268.3798828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-08,35.71612963080406,36.27402809262276,35.48063240945339,36.1338013112545,24.116821572184563,5681032.625,90896522.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6765.7,6.24,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.1914,2709.74,3.3,2385.80789,11747.5,80.6663,2.53,2006-03-08,1278.469970703125,2267.4599609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-09,36.293766871094704,36.53221362829208,35.822447165846825,36.027599558234215,24.015275329351425,6134166.9375,98146671.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6765.7,6.37,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.192,2709.74,3.3,2385.80789,11747.5,80.6663,2.54,2006-03-09,1272.22998046875,2249.719970703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-10,36.04624463617802,36.42579664289951,35.7734619230032,36.20998556911945,24.112090095877647,5178728.0625,82859649.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6765.7,6.37,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.1886,2709.74,3.3,2385.80789,11747.5,80.6663,2.53,2006-03-10,1281.4200439453125,2262.0400390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-13,36.3414970934391,36.60964362323284,36.1029369533062,36.32745350897312,24.157524690032005,5352454.25,85639268.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6751.2,6.37,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.1942,2709.74,3.3,2385.80789,11747.5,80.6663,2.53,2006-03-13,1284.1300048828125,2267.030029296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-14,36.269995629787445,36.753675654530525,36.16674628853798,36.64733329415321,24.41549263894558,5585892.6875,89374283.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6751.2,6.37,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.2025,2709.74,3.3,2385.80789,11747.5,80.6663,2.54,2006-03-14,1297.47998046875,2295.89990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-15,36.540899619460106,36.89312307536602,36.292097106575966,36.68916283547878,24.49981135129929,5295767.25,84732276.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6751.2,6.37,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.2045,2709.74,3.3,2385.80789,11747.5,80.6663,2.55,2006-03-15,1303.02001953125,2311.840087890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-16,36.69990383088589,37.01773948967457,36.49274171888828,36.72324948012829,24.51973493397236,6028358.6875,96453739.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6751.2,6.34,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.2151,2709.74,3.3,2385.80789,11747.5,80.6663,2.53,2006-03-16,1305.3299560546875,2299.56005859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-17,36.80194453895092,36.999136447906494,36.51570211350918,36.79369294643402,24.57442320883274,7373658.3125,117978533.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6751.2,6.34,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.2197,2709.74,3.3,2385.80789,11747.5,80.6663,2.52,2006-03-17,1307.25,2306.47998046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-20,36.820572555065155,37.023158848285675,36.44232973456383,36.73575408756733,24.530626013875008,4298342.5,68773480.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6760.3,6.34,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.2168,2709.74,3.3,2385.80789,11747.5,80.6663,2.51,2006-03-20,1305.0799560546875,2314.110107421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-21,36.422335878014565,36.82801082730293,36.16114939749241,36.30285860598087,24.18470749258995,5378143.0,86050288.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6760.3,6.34,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.2079,2709.74,3.3,2385.80789,11747.5,80.6663,2.48,2006-03-21,1297.22998046875,2294.22998046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-22,36.60217215120792,37.210735991597176,36.33939953148365,36.95190925896168,24.53284104168415,8108263.5625,129732217.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6760.3,6.34,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.2095,2709.74,3.3,2385.80789,11747.5,80.6663,2.47,2006-03-22,1305.0400390625,2303.35009765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-23,36.77118745446205,36.954505771398544,36.2720468044281,36.55595155060291,24.23911854624748,4726862.25,75629796.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6760.3,6.32,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.1984,2709.74,3.3,2385.80789,11747.5,80.6663,2.49,2006-03-23,1301.6700439453125,2300.14990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-24,36.59583006799221,36.94716435670853,36.40148487687111,36.69079759716987,24.33008873462677,4353265.3125,69652245.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6760.3,6.32,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.2034,2709.74,3.3,2385.80789,11747.5,80.6663,2.47,2006-03-24,1302.949951171875,2312.820068359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-27,36.57194997370243,36.794287741184235,36.162632778286934,36.49668063223362,24.22524555027485,5583223.375,89331574.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6770.5,6.32,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.2015,2709.74,3.3,2385.80789,11747.5,80.6663,2.47,2006-03-27,1301.6099853515625,2315.580078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-28,36.424785897135735,36.58552737534046,35.860023871064186,36.03202573955059,23.895819455385208,5619743.8125,89915901.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6770.5,6.32,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.2078,2709.74,3.3,2385.80789,11747.5,80.6663,2.49,2006-03-28,1293.22998046875,2304.4599609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-29,36.05210340023041,36.57115431129933,35.83542609214783,36.250198021531105,24.105400308966637,5363571.9375,85817151.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6770.5,6.32,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.203,2709.74,3.3,2385.80789,11747.5,80.6663,2.49,2006-03-29,1302.8900146484375,2337.780029296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-30,36.25489667057991,36.67521072924137,36.06692424416542,36.31033915281296,24.12230448424816,5062315.125,80997042.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6770.5,6.35,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.2132,2709.74,3.3,2385.80789,11747.5,80.6663,2.51,2006-03-30,1300.25,2340.820068359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-31,36.337722063064575,36.64465732872486,36.01315338909626,36.24713625013828,24.13206063210964,5646123.6875,90337979.0,13599.16,199.7,4.7,4.59,88.9,98.3898,6770.5,6.35,4.72,136041.0,1969.0,355665.0,9132.9,162.2,-68017.0,1433.381,8371156.0,1.2139,2709.74,3.3,2385.80789,11747.5,80.6663,2.51,2006-03-31,1294.8699951171875,2339.7900390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-03,36.41337366402149,36.632425889372826,35.94758599996567,36.09494908154011,23.96825984120369,5771715.5625,92347449.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6770.0,6.35,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2124,2709.252,3.1,2397.6806,11744.4,80.7769,2.52,2006-04-03,1297.81005859375,2336.739990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-04,36.15302987396717,36.35453708469868,35.86526994407177,36.13353128731251,23.998509511351585,5903733.9375,94459743.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6770.0,6.35,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2258,2709.252,3.1,2397.6806,11744.4,80.7769,2.49,2006-04-04,1305.9300537109375,2345.360107421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-05,36.061978697776794,36.367735490202904,35.816755801439285,36.0721285790205,23.959941804409027,5229496.0,83671936.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6770.0,6.35,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2272,2709.252,3.1,2397.6806,11744.4,80.7769,2.5,2006-04-05,1311.56005859375,2359.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-06,35.950405567884445,36.17935311794281,35.36869506537914,35.706801533699036,23.662150904536247,7235990.75,115775852.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6770.0,6.43,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2216,2709.252,3.1,2397.6806,11744.4,80.7769,2.52,2006-04-06,1309.0400390625,2361.169921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-07,35.69196160137653,35.90359781682491,35.01016293466091,35.21270416676998,23.316474318504333,5932346.9375,94917551.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6770.0,6.43,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2109,2709.252,3.1,2397.6806,11744.4,80.7769,2.54,2006-04-07,1295.5,2339.02001953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-10,35.27928127348423,35.6426849514246,34.96281157433987,35.24722512066364,23.354263827204704,5003785.5625,80060569.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6785.8,6.43,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2091,2709.252,3.1,2397.6806,11744.4,80.7769,2.56,2006-04-10,1296.6199951171875,2333.27001953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-11,35.35700695216656,35.54389587044716,34.72256553173065,34.95874764025211,23.12072277069092,5885668.8125,94170701.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6785.8,6.43,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2125,2709.252,3.1,2397.6806,11744.4,80.7769,2.56,2006-04-11,1286.5699462890625,2310.35009765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-12,34.992582723498344,35.441226333379745,34.82123091816902,35.1414058804512,23.30716522037983,5022042.0625,80352673.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6785.8,6.43,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2107,2709.252,3.1,2397.6806,11744.4,80.7769,2.57,2006-04-12,1288.1199951171875,2314.679931640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-13,35.05367937684059,35.48830571770668,34.92267906665802,35.3172986805439,23.44420869648457,4059812.75,64957004.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6785.8,6.49,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2107,2709.252,3.1,2397.6806,11744.4,80.7769,2.57,2006-04-13,1289.1199951171875,2326.110107421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-17,35.27438805997372,35.55298171937466,34.95958365499973,35.27411034703255,23.40681989490986,4510705.5625,72171289.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6804.2,6.49,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2267,2709.252,3.1,2397.6806,11744.4,80.7769,2.58,2006-04-17,1285.3299560546875,2311.159912109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-18,35.46853116154671,36.020690739154816,35.29684039950371,35.90131378173828,23.868416279554367,6884734.0625,110155745.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6804.2,6.49,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2274,2709.252,3.1,2397.6806,11744.4,80.7769,2.61,2006-04-18,1307.280029296875,2356.139892578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-19,35.831669464707375,36.19031909108162,35.410800099372864,35.94792631268501,23.928087562322617,8535889.875,136574238.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6804.2,6.49,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2345,2709.252,3.1,2397.6806,11744.4,80.7769,2.66,2006-04-19,1309.9300537109375,2370.8798828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-20,35.90561559796333,36.23501329123974,35.54096582531929,35.90729221701622,23.880722135305405,10685015.25,170960244.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6804.2,6.53,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2326,2709.252,3.1,2397.6806,11744.4,80.7769,2.62,2006-04-20,1311.4599609375,2362.550048828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-21,36.00590766966343,36.191676035523415,35.450704246759415,35.69566698372364,23.729088932275772,7341213.5,117459416.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6804.2,6.53,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.234,2709.252,3.1,2397.6806,11744.4,80.7769,2.62,2006-04-21,1311.280029296875,2342.860107421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-24,35.592975214123726,35.81838868558407,35.19012340903282,35.516920521855354,23.60498598217964,6025859.375,96413750.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6815.3,6.53,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2373,2709.252,3.1,2397.6806,11744.4,80.7769,2.6,2006-04-24,1308.1099853515625,2333.3798828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-25,35.573062747716904,35.66407462954521,35.071087047457695,35.301829382777214,23.424466148018837,6364197.6875,101827163.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6815.3,6.53,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2412,2709.252,3.1,2397.6806,11744.4,80.7769,2.6,2006-04-25,1301.739990234375,2330.300048828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-26,35.28297516703606,35.58182552456856,34.775389179587364,35.1781750023365,23.28159536421299,9484948.875,151759182.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6815.3,6.53,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2464,2709.252,3.1,2397.6806,11744.4,80.7769,2.61,2006-04-26,1305.4100341796875,2333.6298828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-27,35.13062150776386,35.960598424077034,35.013192638754845,35.688381776213646,23.630469366908073,8744868.75,139917900.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6815.3,6.58,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2525,2709.252,3.1,2397.6806,11744.4,80.7769,2.64,2006-04-27,1309.719970703125,2344.949951171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-28,35.80708107352257,36.203675612807274,35.58536531031132,35.91020388901234,23.743531838059425,6347223.3125,101555573.0,13753.424,200.7,4.7,4.79,87.4,98.6769,6815.3,6.58,4.99,136210.0,1821.0,357423.0,9191.6,164.3,-68707.0,1472.804,8420042.0,1.2624,2709.252,3.1,2397.6806,11744.4,80.7769,2.68,2006-04-28,1310.6099853515625,2322.570068359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-01,36.022381633520126,36.27648450434208,35.52463321387768,35.70757983624935,23.609696120023727,6323108.4375,101169735.0,13753.424,201.3,4.6,4.94,79.1,98.7052,6809.6,6.58,5.11,136247.0,1942.0,356704.0,9231.8,165.8,-71283.0,1472.804,8420042.0,1.2607,2709.252,2.9,2407.16145,11736.8,80.6674,2.72,2006-05-01,1305.18994140625,2304.7900390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-02,35.81067864596844,36.07520517706871,35.41355346143246,35.735325157642365,23.599334985017776,8513382.4375,136214119.0,13753.424,201.3,4.6,4.94,79.1,98.7052,6809.6,6.58,5.11,136247.0,1942.0,356704.0,9231.8,165.8,-71283.0,1472.804,8420042.0,1.2644,2709.252,2.9,2407.16145,11736.8,80.6674,2.69,2006-05-02,1313.2099609375,2309.840087890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-03,35.632479667663574,36.05293905735016,35.44403272867203,35.76830178499222,23.67127501964569,6742236.125,107875778.0,13753.424,201.3,4.6,4.94,79.1,98.7052,6809.6,6.58,5.11,136247.0,1942.0,356704.0,9231.8,165.8,-71283.0,1472.804,8420042.0,1.2639,2709.252,2.9,2407.16145,11736.8,80.6674,2.68,2006-05-03,1308.1199951171875,2303.969970703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-04,35.89189833402634,36.21975253522396,35.66278374195099,36.020589873194695,23.85616309940815,6149566.625,98393066.0,13753.424,201.3,4.6,4.94,79.1,98.7052,6809.6,6.59,5.11,136247.0,1942.0,356704.0,9231.8,165.8,-71283.0,1472.804,8420042.0,1.2684,2709.252,2.9,2407.16145,11736.8,80.6674,2.67,2006-05-04,1312.25,2323.89990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-05,36.16249054670334,36.475688725709915,35.86320327222347,36.30383890867233,24.069801449775696,5949475.0625,95191601.0,13753.424,201.3,4.6,4.94,79.1,98.7052,6809.6,6.59,5.11,136247.0,1942.0,356704.0,9231.8,165.8,-71283.0,1472.804,8420042.0,1.2733,2709.252,2.9,2407.16145,11736.8,80.6674,2.67,2006-05-05,1325.760009765625,2342.570068359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-08,36.38507230579853,36.67999155819416,35.92178103327751,36.175383523106575,23.959116116166115,6043714.375,96699430.0,13753.424,201.3,4.6,4.94,79.1,98.7052,6788.9,6.59,5.11,136247.0,1942.0,356704.0,9231.8,165.8,-71283.0,1472.804,8420042.0,1.272,2709.252,2.9,2407.16145,11736.8,80.6674,2.67,2006-05-08,1324.6600341796875,2344.989990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-09,36.272230580449104,36.511561170220375,35.995422691106796,36.189912125468254,23.95258776843548,5024593.5,80393496.0,13753.424,201.3,4.6,4.94,79.1,98.7052,6788.9,6.59,5.11,136247.0,1942.0,356704.0,9231.8,165.8,-71283.0,1472.804,8420042.0,1.2747,2709.252,2.9,2407.16145,11736.8,80.6674,2.7,2006-05-09,1325.1400146484375,2338.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-10,36.14152482151985,36.37723861634731,35.85248953104019,36.01560464501381,23.86462700366974,6218505.125,99496082.0,13753.424,201.3,4.6,4.94,79.1,98.7052,6788.9,6.59,5.11,136247.0,1942.0,356704.0,9231.8,165.8,-71283.0,1472.804,8420042.0,1.2799,2709.252,2.9,2407.16145,11736.8,80.6674,2.7,2006-05-10,1322.8499755859375,2320.739990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-11,36.05816496908665,36.27651098370552,35.61274981498718,35.75592418015003,23.682183384895325,6534569.5,104553112.0,13753.424,201.3,4.6,4.94,79.1,98.7052,6788.9,6.58,5.11,136247.0,1942.0,356704.0,9231.8,165.8,-71283.0,1472.804,8420042.0,1.2855,2709.252,2.9,2407.16145,11736.8,80.6674,2.71,2006-05-11,1305.9200439453125,2272.699951171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
